DRY-HUE3,2018-DRY,Dry,8/20/2018 2:30:00 PM,8/20/2018 2:30:00 PM,Temperature,n/a,=,28.3,°C,Field Meter,-88,0.1,Field
DRY-HUE3,2018-DRY,Dry,8/20/2018 2:30:00 PM,8/28/2018 12:44:00 PM,Total Organic Carbon,n/a,=,7.5,mg/L,SM 5310 B,0.016,0.1,WKL
DRY-HUE3,2018-DRY,Dry,8/20/2018 2:30:00 PM,8/20/2018 2:30:00 PM,Turbidity,n/a,=,40.23,NTU,Field Meter,-88,0.01,Field
DRY-HUE3,2018-DRY,Dry,8/20/2018 2:30:00 PM,8/28/2018 5:24:00 PM,Copper,Dissolved,<,0.13,µg/L,EPA 200.8,0.13,0.5,WKL
DRY-HUE3,2018-DRY,Dry,8/20/2018 2:30:00 PM,8/28/2018 5:24:00 PM,Lead,Dissolved,<,0.031,µg/L,EPA 200.8,0.031,0.2,WKL
DRY-HUE3,2018-DRY,Dry,8/20/2018 2:30:00 PM,8/28/2018 5:24:00 PM,Zinc,Dissolved,DNQ,1.3,µg/L,EPA 200.8,0.94,5,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/21/2018 8:30:00 AM,E. Coli,n/a,=,630,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/21/2018 8:30:00 AM,Total Coliform,n/a,=,4352,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/24/2018 3:43:00 PM,Calcium,Total,=,210,mg/L,EPA 200.7,0.016,0.1,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/24/2018 3:43:00 PM,Magnesium,Total,=,45,mg/L,EPA 200.7,0.012,0.1,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,Conductivity,n/a,=,1313,µmhos/cm,Field Meter,-88,1,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,Discharge,n/a,=,0.1,cfs,Field Estimate,-88,-88,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,DO,n/a,=,7.66,mg/L,Field Meter,-88,0.3,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,DO,n/a,=,88.5,%,Field Meter,-88,0.1,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/24/2018 3:43:00 PM,Hardness as CaCO3,Total,=,709,mg/L,EPA 200.7,0.0894,0.662,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,pH,n/a,=,8.05,pH Units,Field Meter,-88,0.01,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,Salinity,n/a,=,700,mg/L,Field Meter,-88,100,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,Specific Conductance,n/a,=,1387,µmhos/cm,Field Meter,-88,1,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,Temperature,n/a,=,22.3,°C,Field Meter,-88,0.1,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/28/2018 12:44:00 PM,Total Organic Carbon,n/a,=,2,mg/L,SM 5310 B,0.016,0.1,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/20/2018 12:25:00 PM,Turbidity,n/a,=,12.83,NTU,Field Meter,-88,0.01,Field
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/28/2018 5:03:00 PM,Copper,Dissolved,DNQ,0.2,µg/L,EPA 200.8,0.13,0.5,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/28/2018 5:03:00 PM,Lead,Dissolved,<,0.031,µg/L,EPA 200.8,0.031,0.2,WKL
DRY-OJA6,2018-DRY,Dry,8/20/2018 12:25:00 PM,8/28/2018 5:03:00 PM,Zinc,Dissolved,DNQ,1,µg/L,EPA 200.8,0.94,5,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/21/2018 8:30:00 AM,E. Coli,n/a,=,426,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/21/2018 8:30:00 AM,Total Coliform,n/a,=,86640,MPN/100 mL,MMO-MUG,100,100,VCHCA
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/24/2018 3:45:00 PM,Calcium,Total,=,150,mg/L,EPA 200.7,0.016,0.1,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/24/2018 3:45:00 PM,Magnesium,Total,=,47.9,mg/L,EPA 200.7,0.012,0.1,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,Conductivity,n/a,=,1402,µmhos/cm,Field Meter,-88,1,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,Discharge,n/a,=,0.6,cfs,Field Estimate,-88,-88,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,DO,n/a,=,8.42,mg/L,Field Meter,-88,0.3,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,DO,n/a,=,95.9,%,Field Meter,-88,0.1,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/24/2018 3:45:00 PM,Hardness as CaCO3,Total,=,573,mg/L,EPA 200.7,0.0894,0.662,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,pH,n/a,=,8.51,pH Units,Field Meter,-88,0.01,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,Salinity,n/a,=,700,mg/L,Field Meter,-88,100,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,Specific Conductance,n/a,=,1475,µmhos/cm,Field Meter,-88,1,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,Temperature,n/a,=,22.3,°C,Field Meter,-88,0.1,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/28/2018 12:44:00 PM,Total Organic Carbon,n/a,=,10,mg/L,SM 5310 B,0.016,0.1,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/20/2018 8:40:00 AM,Turbidity,n/a,=,2.04,NTU,Field Meter,-88,0.01,Field
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/28/2018 5:20:00 PM,Copper,Dissolved,=,4,µg/L,EPA 200.8,0.13,0.5,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/28/2018 5:20:00 PM,Lead,Dissolved,<,0.031,µg/L,EPA 200.8,0.031,0.2,WKL
DRY-OXN2,2018-DRY,Dry,8/20/2018 8:40:00 AM,8/28/2018 5:20:00 PM,Zinc,Dissolved,=,5.3,µg/L,EPA 200.8,0.94,5,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/21/2018 8:30:00 AM,E. Coli,n/a,<,10,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/21/2018 8:30:00 AM,Total Coliform,n/a,=,323,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/24/2018 3:51:00 PM,Calcium,Total,=,157,mg/L,EPA 200.7,0.016,0.1,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/24/2018 3:51:00 PM,Magnesium,Total,=,43.6,mg/L,EPA 200.7,0.012,0.1,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,Conductivity,n/a,=,1289,µmhos/cm,Field Meter,-88,1,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,Discharge,n/a,=,0.3,cfs,Field Estimate,-88,-88,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,DO,n/a,=,8.66,mg/L,Field Meter,-88,0.3,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,DO,n/a,=,98.2,%,Field Meter,-88,0.1,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/24/2018 3:51:00 PM,Hardness as CaCO3,Total,=,571,mg/L,EPA 200.7,0.0894,0.662,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,pH,n/a,=,7.74,pH Units,Field Meter,-88,0.01,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,Salinity,n/a,=,700,mg/L,Field Meter,-88,100,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,Specific Conductance,n/a,=,1390,µmhos/cm,Field Meter,-88,1,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,Temperature,n/a,=,21.2,°C,Field Meter,-88,0.1,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/28/2018 12:44:00 PM,Total Organic Carbon,n/a,=,0.64,mg/L,SM 5310 B,0.016,0.1,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/20/2018 10:40:00 AM,Turbidity,n/a,=,0.23,NTU,Field Meter,-88,0.01,Field
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/28/2018 5:28:00 PM,Copper,Dissolved,DNQ,0.2,µg/L,EPA 200.8,0.13,0.5,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/28/2018 5:28:00 PM,Lead,Dissolved,<,0.031,µg/L,EPA 200.8,0.031,0.2,WKL
DRY-SPA4,2018-DRY,Dry,8/20/2018 10:40:00 AM,8/28/2018 5:28:00 PM,Zinc,Dissolved,DNQ,1.1,µg/L,EPA 200.8,0.94,5,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/22/2018 6:30:00 AM,E. Coli,n/a,=,4352,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/22/2018 6:30:00 AM,Total Coliform,n/a,>,2419600,MPN/100 mL,MMO-MUG,1000,1000,VCHCA
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/24/2018 4:00:00 PM,Calcium,Total,=,81.4,mg/L,EPA 200.7,0.016,0.1,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/24/2018 4:00:00 PM,Magnesium,Total,=,72.5,mg/L,EPA 200.7,0.012,0.1,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,Conductivity,n/a,=,1479,µmhos/cm,Field Meter,-88,1,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,Discharge,n/a,=,0.02,cfs,Field Estimate,-88,-88,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,DO,n/a,=,166.3,%,Field Meter,-88,0.1,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,DO,n/a,=,13.39,mg/L,Field Meter,-88,0.3,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/24/2018 4:00:00 PM,Hardness as CaCO3,Total,=,502,mg/L,EPA 200.7,0.0894,0.662,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,pH,n/a,=,9.53,pH Units,Field Meter,-88,0.01,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,Salinity,n/a,=,700,mg/L,Field Meter,-88,100,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,Specific Conductance,n/a,=,1478,µmhos/cm,Field Meter,-88,1,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,Temperature,n/a,=,25.7,°C,Field Meter,-88,0.1,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/28/2018 12:44:00 PM,Total Organic Carbon,n/a,=,16,mg/L,SM 5310 B,0.016,0.1,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/21/2018 10:10:00 AM,Turbidity,n/a,=,4.84,NTU,Field Meter,-88,0.01,Field
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/28/2018 5:41:00 PM,Copper,Dissolved,=,6.6,µg/L,EPA 200.8,0.13,0.5,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/28/2018 5:41:00 PM,Lead,Dissolved,<,0.031,µg/L,EPA 200.8,0.031,0.2,WKL
DRY-UNI4,2018-DRY,Dry,8/21/2018 10:10:00 AM,8/28/2018 5:41:00 PM,Zinc,Dissolved,DNQ,2.9,µg/L,EPA 200.8,0.94,5,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/21/2018 8:30:00 AM,E. Coli,n/a,=,1012,MPN/100 mL,MMO-MUG,10,10,VCHCA
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/21/2018 8:30:00 AM,Total Coliform,n/a,=,72700,MPN/100 mL,MMO-MUG,100,100,VCHCA
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/24/2018 4:11:00 PM,Calcium,Total,=,158,mg/L,EPA 200.7,0.016,0.1,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/24/2018 4:11:00 PM,Magnesium,Total,=,44.4,mg/L,EPA 200.7,0.012,0.1,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,Conductivity,n/a,=,1642,µmhos/cm,Field Meter,-88,1,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,Discharge,n/a,=,0.1,cfs,Field Estimate,-88,-88,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,DO,n/a,=,83.3,%,Field Meter,-88,0.1,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,DO,n/a,=,6.76,mg/L,Field Meter,-88,0.3,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/24/2018 4:11:00 PM,Hardness as CaCO3,Total,=,577,mg/L,EPA 200.7,0.0894,0.662,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,pH,n/a,=,7.28,pH Units,Field Meter,-88,0.01,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,Salinity,n/a,=,800,mg/L,Field Meter,-88,100,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,Specific Conductance,n/a,=,1614,µmhos/cm,Field Meter,-88,1,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,Temperature,n/a,=,26,°C,Field Meter,-88,0.1,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/28/2018 12:44:00 PM,Total Organic Carbon,n/a,=,11,mg/L,SM 5310 B,0.016,0.1,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/20/2018 1:20:00 PM,Turbidity,n/a,=,8.75,NTU,Field Meter,-88,0.01,Field
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/28/2018 6:10:00 PM,Copper,Dissolved,DNQ,0.46,µg/L,EPA 200.8,0.13,0.5,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/28/2018 6:10:00 PM,Lead,Dissolved,DNQ,0.032,µg/L,EPA 200.8,0.031,0.2,WKL
DRY-VEN5,2018-DRY,Dry,8/20/2018 1:20:00 PM,8/28/2018 6:10:00 PM,Zinc,Dissolved,DNQ,4.3,µg/L,EPA 200.8,0.94,5,WKL
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/10/2018 8:30:00 AM,E. Coli,n/a,=,161600,MPN/100 mL,MMO-MUG,1000,1000,VCHCA
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/11/2018 2:45:00 PM,Fecal Coliform,n/a,=,1600000,MPN/100 mL,SM 9221 E,2,2,VCHCA
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/10/2018 8:30:00 AM,Total Coliform,n/a,>,2419600,MPN/100 mL,MMO-MUG,1000,1000,VCHCA
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,Conductivity,n/a,=,858,µmhos/cm,Field Meter,-88,1,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/16/2018 6:51:00 PM,Cyanide,Total,=,0.0039,mg/L,ASTM D7511,0.0005,0.002,WKL
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,DO,n/a,=,61.6,%,Field Meter,-88,0.1,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,DO,n/a,=,6.03,mg/L,Field Meter,-88,0.3,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,pH,n/a,=,7.49,pH Units,Field Meter,-88,0.01,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,Salinity,n/a,=,500,mg/L,Field Meter,-88,100,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,Specific Conductance,n/a,=,1035,µmhos/cm,Field Meter,-88,1,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/9/2018 9:40:00 AM,Temperature,n/a,=,16.1,°C,Field Meter,-88,0.1,Field
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/18/2018 4:04:00 AM,Gasoline Range Organics,n/a,<,0.044,mg/L,EPA 8015D,0.044,0.1,WKL
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/19/2018 5:44:00 PM,Oil and Grease,n/a,DNQ,2.8,mg/L,EPA 1664A,1.3,5,WKL
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/12/2018 2:11:00 AM,2-Chloroethyl vinyl ether,n/a,<,0.28,µg/L,EPA 624,0.28,1,WKL
ME-CC,2017/18-1,Wet,1/9/2018 9:40:00 AM,1/12/2018 2:11:00 AM,Methyl tert-butyl ether (MTBE),n/a,<,0.25,µg/L,EPA 624,0.25,1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 1:00:00 PM,Chloride,n/a,=,77,mg/L,EPA 300.0,0.1,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 1:00:00 PM,Fluoride,n/a,=,0.24,mg/L,EPA 300.0,0.02,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/17/2018 9:43:00 PM,Perchlorate,n/a,<,2.8,µg/L,EPA 314.0,2.8,6,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 1:00:00 PM,Sulfate,Total,=,110,mg/L,EPA 300.0,0.1,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/18/2018 11:23:00 AM,Calcium,Total,=,58.8,mg/L,EPA 200.7,0.016,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/18/2018 11:23:00 AM,Magnesium,Total,=,29.2,mg/L,EPA 200.7,0.012,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/18/2018 11:23:00 AM,Potassium,Total,=,14,mg/L,EPA 200.7,0.081,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/18/2018 11:23:00 AM,Sodium,Total,=,56,mg/L,EPA 200.7,0.015,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 1:41:00 PM,Alkalinity as CaCO3,n/a,=,100,mg/L,SM 2320 B,0.56,2,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/16/2018 5:05:00 PM,BOD,n/a,=,19,mg/L,SM 5210 B,2,2,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/18/2018 12:35:00 PM,COD,n/a,=,65,mg/L,EPA 410.4,0.73,5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/22/2018 4:21:00 PM,Dissolved Inorganic Carbon,Dissolved,=,22,mg/L,SM 5310 B,0.5,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 12:47:00 PM,Dissolved Organic Carbon,Dissolved,=,20,mg/L,SM 5310 B,0.016,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/18/2018 11:23:00 AM,Hardness as CaCO3,Total,=,267,mg/L,EPA 200.7,0.0894,0.662,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/11/2018 9:34:00 PM,MBAS,n/a,=,0.072,mg/L,SM 5540 C,0.019,0.05,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/19/2018 11:02:00 AM,Phenolics,n/a,=,0.029,mg/L,EPA 420.4,0.0042,0.01,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/16/2018 1:51:00 PM,Specific Conductance,n/a,=,690,µmhos/cm,SM 2510 B,0.23,2,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/10/2018 8:17:00 PM,Total Chlorine Residual,n/a,=,0.44,mg/L,SM 4500-Cl G,0.0015,0.05,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/16/2018 8:53:00 PM,Total Dissolved Solids,n/a,=,420,mg/L,SM 2540 C,4,10,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/12/2018 8:49:00 AM,Total Organic Carbon,n/a,=,17,mg/L,SM 5310 B,0.016,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 1:45:00 PM,Total Suspended Solids,n/a,=,1000,mg/L,SM 2540 D,-88,5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/11/2018 10:25:00 AM,Turbidity,n/a,=,63,NTU,EPA 180.1,0.048,0.2,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/15/2018 1:45:00 PM,Volatile Suspended Solids,n/a,=,110,mg/L,EPA 160.4,3.1,5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 4:46:00 PM,Diesel Range Organics,n/a,=,0.67,mg/L,EPA 8015D,0.024,0.1,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 4:46:00 PM,Oil Range Organics,n/a,=,0.5,mg/L,EPA 8015D,0.33,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:10:00 PM,Aluminum,Dissolved,=,11,µg/L,EPA 200.8,1.3,5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:14:00 PM,Aluminum,Total,=,17000,µg/L,EPA 200.8,1.3,5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:10:00 PM,Antimony,Dissolved,=,0.76,µg/L,EPA 200.8,0.045,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:14:00 PM,Antimony,Total,=,0.84,µg/L,EPA 200.8,0.045,0.5,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:10:00 PM,Arsenic,Dissolved,=,2.8,µg/L,EPA 200.8,0.074,0.4,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:14:00 PM,Arsenic,Total,=,7.6,µg/L,EPA 200.8,0.074,0.4,WKL
ME-CC,2017/18-1,Wet,1/10/2018 10:35:00 AM,1/25/2018 12:14:00 PM,Barium,Total,=,170,µg/L,EPA 200.8,0.071,0.5,WKL
